2015-07-01T00:00:00.000-04:00,2015-11-06T00:00:00.000-05:00,389.10254273504273
2015-07-02T00:00:00.000-04:00,2015-11-09T00:00:00.000-05:00,479.46212713936427
2015-07-06T00:00:00.000-04:00,2015-11-10T00:00:00.000-05:00,409.95477375565616
2015-07-07T00:00:00.000-04:00,2015-11-11T00:00:00.000-05:00,459.27708433734927
2015-07-08T00:00:00.000-04:00,2015-11-12T00:00:00.000-05:00,509.3199244332493
2015-07-09T00:00:00.000-04:00,2015-11-13T00:00:00.000-05:00,534.9206349206349
2015-07-10T00:00:00.000-04:00,2015-11-16T00:00:00.000-05:00,492.19143576826195
2015-07-13T00:00:00.000-04:00,2015-11-17T00:00:00.000-05:00,498.9974937343357
2015-07-14T00:00:00.000-04:00,2015-11-18T00:00:00.000-05:00,563.5910473815461
2015-07-15T00:00:00.000-04:00,2015-11-19T00:00:00.000-05:00,566.4987153652393
2015-07-16T00:00:00.000-04:00,2015-11-20T00:00:00.000-05:00,511.0588
2015-07-17T00:00:00.000-04:00,2015-11-23T00:00:00.000-05:00,527.2289397590362
2015-07-20T00:00:00.000-04:00,2015-11-24T00:00:00.000-05:00,508.95883777239715
2015-07-21T00:00:00.000-04:00,2015-11-25T00:00:00.000-05:00,527.3159144893111
2015-07-22T00:00:00.000-04:00,2015-11-27T00:00:00.000-05:00,503.68665898617513
2015-07-23T00:00:00.000-04:00,2015-11-30T00:00:00.000-05:00,506.4367586206898
2015-07-24T00:00:00.000-04:00,2015-12-01T00:00:00.000-05:00,552.579828009828
2015-07-27T00:00:00.000-04:00,2015-12-02T00:00:00.000-05:00,567.8756735751296
2015-07-28T00:00:00.000-04:00,2015-12-03T00:00:00.000-05:00,535.5721144278608
2015-07-29T00:00:00.000-04:00,2015-12-04T00:00:00.000-05:00,561.9647607052897
2015-07-30T00:00:00.000-04:00,2015-12-07T00:00:00.000-05:00,532.1256038647344
2015-07-31T00:00:00.000-04:00,2015-12-08T00:00:00.000-05:00,521.0
2015-08-03T00:00:00.000-04:00,2015-12-09T00:00:00.000-05:00,488.701923076923
2015-08-04T00:00:00.000-04:00,2015-12-10T00:00:00.000-05:00,493.3014114832536
2015-08-05T00:00:00.000-04:00,2015-12-11T00:00:00.000-05:00,446.8609641255605
2015-08-06T00:00:00.000-04:00,2015-12-14T00:00:00.000-05:00,354.9407114624506
2015-08-07T00:00:00.000-04:00,2015-12-15T00:00:00.000-05:00,307.91245791245785
2015-08-24T00:00:00.000-04:00,2015-12-31T00:00:00.000-05:00,318.34860550458717
