2010-01-04T00:00:00.000-05:00,2010-05-13T00:00:00.000-04:00,451.29533678756485
2010-01-05T00:00:00.000-05:00,2010-05-14T00:00:00.000-04:00,399.51456310679606
2010-01-06T00:00:00.000-05:00,2010-05-17T00:00:00.000-04:00,310.69958847736626
