2013-06-06T00:00:00.000-04:00,2013-10-14T00:00:00.000-04:00,319.85611510791364
2013-06-07T00:00:00.000-04:00,2013-10-15T00:00:00.000-04:00,374.498553008596
2013-06-10T00:00:00.000-04:00,2013-10-16T00:00:00.000-04:00,362.5850340136054
2013-06-11T00:00:00.000-04:00,2013-10-17T00:00:00.000-04:00,379.737609329446
2013-06-12T00:00:00.000-04:00,2013-10-18T00:00:00.000-04:00,503.0746559297218
2013-06-13T00:00:00.000-04:00,2013-10-21T00:00:00.000-04:00,426.4909708737864
2013-06-14T00:00:00.000-04:00,2013-10-22T00:00:00.000-04:00,388.28449093444914
2013-06-17T00:00:00.000-04:00,2013-10-23T00:00:00.000-04:00,318.5493579072533
2013-06-28T00:00:00.000-04:00,2013-11-05T00:00:00.000-05:00,307.60869565217394
2013-07-08T00:00:00.000-04:00,2013-11-12T00:00:00.000-05:00,314.6107664670659
2013-07-09T00:00:00.000-04:00,2013-11-13T00:00:00.000-05:00,496.0307170294494
2013-07-10T00:00:00.000-04:00,2013-11-14T00:00:00.000-05:00,407.748171912833
2013-07-11T00:00:00.000-04:00,2013-11-15T00:00:00.000-05:00,396.7289719626168
2013-07-12T00:00:00.000-04:00,2013-11-18T00:00:00.000-05:00,432.71243306169976
2013-07-15T00:00:00.000-04:00,2013-11-19T00:00:00.000-05:00,371.31867032967034
2013-07-16T00:00:00.000-04:00,2013-11-20T00:00:00.000-05:00,391.0988901098901
2013-07-17T00:00:00.000-04:00,2013-11-21T00:00:00.000-05:00,370.2815224191866
2013-07-18T00:00:00.000-04:00,2013-11-22T00:00:00.000-05:00,315.7495256166983
2013-08-12T00:00:00.000-04:00,2013-12-18T00:00:00.000-05:00,300.7918552036199
2013-08-13T00:00:00.000-04:00,2013-12-19T00:00:00.000-05:00,317.6795469613259
2013-08-14T00:00:00.000-04:00,2013-12-20T00:00:00.000-05:00,303.56394129979043
2013-08-27T00:00:00.000-04:00,2014-01-06T00:00:00.000-05:00,319.3717172774869
2013-08-28T00:00:00.000-04:00,2014-01-07T00:00:00.000-05:00,336.3163371488033
2013-08-29T00:00:00.000-04:00,2014-01-08T00:00:00.000-05:00,344.70095487932844
2013-08-30T00:00:00.000-04:00,2014-01-09T00:00:00.000-05:00,328.1886495176849
2013-09-03T00:00:00.000-04:00,2014-01-10T00:00:00.000-05:00,324.5989411764706
