2016-03-15T00:00:00.000-04:00
authoritarian leaders trading,0.56945
GOP frontrunner,-0.388078
tyrant,-0.230788
Tris,0.6005
New York premiere,0.472339
filthy prison,-0.802539
Veronica Roth,0.302504
biggest themes,0.693122
Naomi Watts,-0.384936
Shailene Woodley,0.212496
antagonist,0.367152
Miles Teller,0.217216
installment,-0.233854
power-hungry dictator,-0.434062
AMC Loews Lincoln,0.472339
frontrunner Donald Trump,-0.230788
thriller,0.56945
Zoe Kravitz,0.377714
sci-fi film,0.472339
steak,0.20623
little bit,-0.0295944
futuristic club fit,0.792336
Monday night,0.472339
angry protesters,-0.230788
franchise,0.212496
trust,0.693122
historic former bank,0.446072
movie,0.459565
Square Theatre,0.472339
Divergent,-0.24297
presidential election,-0.230788
fan base,0.242227
Lionsgate,0.472339
celebs,-0.802539
Cipriani 42nd Street,0.207877
multiple full bars,-0.48119
swanky after-party,0.207877
