2016-03-04T00:00:00.000-05:00
Exchange Commission,0.432106
Osborn Rohs Williams,0.37998
price target,0.455375
stake,0.313069
stock,0.327188
KBC Group,0.249165
related companies,0.745506
InvestorPlace Broker Center,0.555736
high fees,-0.735674
Janus Capital Management,0.290958
research report,0.43898
Zacks Investment Research,0.571479
personal trading style,0.598412
Telsey Advisory Group,0.523547
recent reporting period,0.665561
Estee Lauder Companies,0.534954
ex-dividend date,-0.301017
average price,-0.27983
consensus estimate,0.378411
shares,0.0367753
concise daily summary,0.604287
consensus target price,0.489453
DIAM Co. Ltd.,0.501714
Park National,0.265518
stock broker,0.245696
company,-0.0927632
consensus rating,0.528805
hair care products,0.583212
Bobbi Brown,0.438447
recent Form,0.432106
rating,0.461436
Companies Inc Daily,0.697753
quarter,0.302461
