2016-03-03T00:00:00.000-05:00
CWM LLC,0.25778
credit markets,0.320894
natural gas,0.484132
Chesapeake Energy,0.120446
strong buy rating,0.358423
Citigroup Inc.,-0.301278
price target,0.0432401
Price changes,0.320894
investment analysts,0.320215
oil,0.331834
Investment Advisers LLC,0.394463
Chesapeake Energy Co.,0.222816
stock,-0.0694454
British Steel Pension,0.32822
InvestorPlace Broker Center,0.555736
high fees,-0.735674
stock price,0.320894
gas exploration company,0.330479
Gateway Investment Advisers,0.394464
equities analysts,-0.346489
sell rating,0.320215
Zacks Investment Research,0.426908
personal trading style,0.598412
Cornerstone Investment Partners,0.479371
research note,0.0774758
BMO Capital Markets,-0.384977
MarketBeat.com reports,-0.382838
average price,0.359615
Chesapeake Energy Corporation,0.498008
consensus estimate,0.428644
shares,0.0750646
face value,-0.384977
concise daily summary,0.450878
average target price,-0.354945
high-yield debt issue,0.689028
stock broker,0.245696
consensus rating,0.43347
Pension Fund Trustee,0.32822
new position,0.32822
Equitec Proprietary Markets,0.205517
quarter,-0.0181563
