2016-03-05T00:00:00.000-05:00
problems,-0.486257
fix,-0.313149
Reality TV star,-0.54835
proper channels,0.347155
mirror.co.uk,-0.362019
Khloe Kardashian,-0.54835
exercise,-0.486257
problem,-0.304786
trouble area,-0.556905
people,-0.395521
fan,-0.162468
plastic surgery,-0.162468
f***ing mask,-0.466355
