market cap,0.20996
Shaker Investments LLC,0.348604
price-to-earnings ratio,0.20996
price objective,0.340992
Asset Management LLC,0.38057
Highland Capital Management,0.22679
stock,0.00346151
consensus price target,0.436043
Capital Management,0.22679
Deutsche Bank,0.274045
InvestorPlace Broker Center,0.555736
Management LLC,0.30368
total value,0.338403
high fees,-0.735674
third-party finance sources,0.673201
sell rating,0.35826
SEC website,0.55109
AutoNation,0.367094
Zacks Investment Research,0.231496
personal trading style,0.598412
average rating,-0.314266
Capital Management LLC,0.22679
research note,0.389156
ClariVest Asset Management,0.38057
Stifel Nicolaus,0.231006
average price,0.477244
consensus estimate,-0.554705
Investments LLC OH,0.348604
shares,0.328593
concise daily summary,0.458426
stock broker,0.245696
company,0.357131
AutoNation Inc.,0.60381
rating,0.0574796
