2016-03-07T00:00:00.000-05:00
Exchange Commission,0.261737
quarter worth,0.588596
strong buy rating,0.308978
price target,0.40903
Medtronic PLC Daily,0.473351
Napier Advisors,0.362806
Sanders Capital LLC,0.417582
Vigilant Capital Management,0.588596
recent quarter,0.554879
stock,0.358138
consensus price target,0.485599
medical technology company,0.371735
InvestorPlace Broker Center,0.555736
1-year high,-0.484012
medtronic plc,-0.0556017
Janus Capital Management,0.334816
Kantonalbank Zurich Cantonalbank,0.554879
Zacks Investment Research,0.300244
personal trading style,0.598412
services company,0.424851
annualized basis,0.5404
Jefferies Group,0.333117
Leerink Swann,0.452131
target price,0.35845
equities research analysts,0.290061
Zurcher Kantonalbank Zurich,0.554879
JPMorgan Chase,0.438086
shares,0.156402
concise daily summary,0.528488
stock broker,0.245696
consensus rating,0.478638
quarterly earnings data,-0.230889
quarter,0.451736
new stake,0.588596
