2016-03-03T00:00:00.000-05:00
Investment Research Inc.,0.345361
Capital Management Inc.,0.238647
Horrell Capital Management,0.238647
email newsletter,0.574592
USA Truck,0.412969
research analysts,-0.273946
stake,0.259468
James Investment Research,0.345361
stock,-0.0194443
market capitalization,-0.289784
midday trading,-0.325794
customer base,0.725206
Thursday,-0.325794
email address,0.452035
related companies,0.574592
P/E ratio,-0.289784
InvestorPlace Broker Center,0.555736
high fees,-0.735674
12-month high,-0.491454
year-over-year basis,-0.207281
end,0.431254
revenue,-0.213667
personal trading style,0.598412
recent disclosure,0.459367
firm,-0.220054
glance,0.51306
latest news,0.452035
SEC,0.459367
recent reporting period,0.431254
consensus estimate,0.303216
shares,-0.172766
Strategic Capacity Solutions,0.423983
concise daily summary,0.452035
USA Truck Inc.,0.574592
logistics services,0.725206
company,-0.07417
stock broker,0.245696
average,-0.207761
ratings,0.480577
