2016-03-05T00:00:00.000-05:00
position,0.38248
NextEra Energy,-0.221681
previous quarterly dividend,0.666399
quarterly dividend,0.666399
price target,0.43035
consensus price target,0.444142
Energy Inc Daily,0.530867
Investment Management Company,0.582635
InvestorPlace Broker Center,0.555736
electric generating facilities,0.275244
wholly owned subsidiaries,0.24172
Zacks Investment Research,0.317648
personal trading style,0.598412
recent disclosure,0.460388
electric power company,0.275244
period,0.388477
Stock Yards Bank,0.362755
Light Company,0.269291
average price,0.15124
shares,0.177158
Daiwa SB Investments,0.218721
concise daily summary,0.549907
Indiana Trust,0.582635
stock broker,0.245696
Palo Capital Inc.,0.252405
company,0.376904
Natixis Asset Management,0.330359
new position,0.241764
Trust Company,0.362755
