2016-03-12T00:00:00.000-05:00
email newsletter,0.619522
52-week low,-0.72729
market capitalization,-0.247088
Monday,0.393828
hold rating,-0.221592
52-week high,-0.72729
email address,0.461863
related companies,0.619522
P/E ratio,-0.247088
Company’s solutions,0.516286
InvestorPlace Broker Center,0.555736
research report,0.393828
high fees,-0.735674
personal trading style,0.598412
Zacks Investment Research,0.238865
Digi International,-0.296367
latest news,0.461863
average rating,-0.216653
AnalystRatingsNetwork.com reports,-0.290607
buy rating,-0.221592
average price,0.479177
consensus estimate,0.380081
shares,0.316347
Digi International Inc.,0.619522
concise daily summary,0.461863
Canaccord Genuity,0.263602
company,0.280758
stock broker,0.245696
rating,0.173882
quarterly earnings data,-0.244672
