2016-03-07T00:00:00.000-05:00
McDonald,0.0338235
Country Club Trust,0.389362
earnings results,-0.283524
Bremer Trust National,0.34184
fast-food giant,0.194909
strong buy rating,0.435296
recent quarter,0.383054
giant’s stock,0.21944
recent filing,0.281154
Ballentine Partners,0.480582
InvestorPlace Broker Center,0.555736
sell rating,0.46448
personal trading style,0.598412
target price,-0.0965851
average rating,-0.36349
Blake Investment Advisors,0.547656
distinct geographic segments,0.298844
Trust National Association,0.34184
JPMorgan Chase,0.276779
average price,-0.277062
shares,0.123895
Trust Company n.a.,0.389362
average target price,-0.373364
concise daily summary,0.450426
Co.,-0.034832
stock broker,0.245696
mid-day trading,-0.472443
Investment Advisors LLC,0.547656
Club Trust Company,0.389362
quarter,0.151215
