2016-03-05T00:00:00.000-05:00
Express Company news,0.253363
Exchange Commission,0.311666
Appleton Partners,0.431623
52-week low,-0.681663
global services company,0.51432
business’s stock,0.354661
recent quarter,0.667676
travel-related services,0.483402
stake,0.216354
stock,0.323518
recent filing,0.311666
Planning Advisors LLC,0.352631
InvestorPlace Broker Center,0.555736
average price target,-0.333432
payment services company,0.301655
American Express Company,-0.0521914
credit payment card,0.616798
equities analysts,0.353197
Banced Corp,0.201545
personal trading style,0.598412
Ronald A. Williams,0.354661
Benjamin F. Edwards,0.396584
average price,0.064729
Express Company Daily,0.518954
Atria Investments,0.255861
shares,0.314586
consensus estimate,0.450796
concise daily summary,0.543401
stock broker,0.245696
consensus rating,0.427449
rating,0.397042
new stake,0.216354
Capital Planning Advisors,0.352631
quarter,-0.0329837
713,000 after buying an additional 1,632 shares,0.201545
