2016-03-07T00:00:00.000-05:00
president,-0.265294
Mayor Michael Bloomberg,-0.265294
American people,-0.39131
majority,-0.427572
Bloomberg View,-0.395953
Cookie Policy,-0.233615
Monday afternoon,-0.395953
