2016-03-07T00:00:00.000-05:00
new eatery,0.299156
Starbucks Evenings,0.407525
Louisville travelers,0.754121
Tinsley Family Co.,0.341526
Terminal Enhancement Project,0.551019
tasting area,0.699027
tasting flights,0.621058
unique tasting notes,0.621058
Comfy Cow,0.343871
classic craft cocktail,0.740571
highest level,0.754121
highly trained staff,0.699027
Bourbon Academy Tasting,0.438869
iPad menus,0.621058
industrial vibe,0.470213
favorite cocktail,0.668901
Academy Tasting Room,0.405695
HMSHost Corp.,0.216818
restaurant shakeup,0.299156
in-depth educational experience,0.502322
Coals Artisan Pizza,0.434474
different bourbons,0.699027
Local Rustic Market,0.618865
Woodford Reserve Lounge,0.299156
upscale dining venue,0.443678
news release,0.216818
new concepts,0.482604
