2016-03-12T00:00:00.000-05:00
quarter worth,0.406844
dividend yield,0.209081
price objective,0.508258
Russell Frank,0.539031
Asset Management LLC,0.405071
Fund Management S.A.,0.395298
stock,0.0767178
building materials systems,0.253394
Eagle Asset Management,0.382833
InvestorPlace Broker Center,0.555736
OC shares,-0.200478
research report,0.384046
Zacks Investment Research,0.250769
personal trading style,0.598412
average rating,-0.404833
target price,0.16212
research note,-0.268981
BRC Investment Management,0.430854
equities research analysts,-0.552718
Owens Corning Daily,0.451545
ClariVest Asset Management,0.405071
Stifel Nicolaus,0.284296
shares,0.283473
concise daily summary,0.523272
consensus target price,0.431101
stock broker,0.245696
company,0.205775
recent Form,0.30709
rating,0.0471398
Capital Fund Management,0.395298
Owens Corning,-0.173061
new position,0.406844
