2016-03-01T00:00:00.000-05:00
Global Advisors LLC,0.568059
consensus estimates,0.36592
Nexus Investment Management,0.535285
price target,-0.158982
BB&T Securities,0.350214
Wholesale Banking,0.216369
quarterly earnings results,-0.262873
Canadian Imperial Bank,-0.00330567
stake,-0.266739
market capitalization,-0.325809
stock,0.119082
strategic business units,0.253836
Eagle Asset Management,0.46979
P/E ratio,-0.325809
Risk Management,-0.219765
InvestorPlace Broker Center,0.555736
Commerce,-0.00330567
average price target,-0.373702
high fees,-0.735674
research report,-0.226533
Zacks Investment Research,0.546818
personal trading style,0.598412
average rating,-0.216869
period,0.48473
consensus estimate,0.59536
Naples Global Advisors,0.568059
shares,0.166914
Canaccord Genuity,0.258168
stock broker,0.245696
company,-0.0315244
rating,-0.0805657
Rathbone Brothers,0.233565
Desjardins analyst D.,0.460464
