previous quarterly dividend,0.781205
dividend yield,0.482711
price objective,0.357115
price target,0.2433
share,0.442615
stock,0.0990616
EPS,-0.225949
hold rating,-0.24311
InvestorPlace Broker Center,0.555736
report,0.2433
1-year high,-0.669973
MKM Partners,0.357115
earnings,0.213181
Fulmer Investment Management,0.400076
Banced Corp,0.306815
Zacks Investment Research,0.303789
personal trading style,0.598412
average rating,-0.247964
buy rating,-0.24311
Advertising Co Daily,0.421701
Investment Management Inc.,0.400076
average price,0.379216
shares,0.368579
consensus estimate,0.36233
Lamar Advertising,-0.0903682
concise daily summary,0.512893
Jennison Associates,0.429111
consensus target price,0.440905
stock broker,0.245696
company,0.0843881
rating,0.0775008
quarterly earnings data,-0.23292
quarter,-0.0722387
