Gotham Asset Management,0.246039
Univar Europe,0.350665
Univar Inc Daily,0.470406
Asset Management LLC,0.246039
Univar Inc.,0.736235
research analysts,-0.378638
Dow Chemical Company,-0.23967
consensus price target,0.488565
stock,-0.0748293
InvestorPlace Broker Center,0.555736
innovative services,0.736235
research report,-0.381095
Middle East,0.350665
Zacks Investment Research,0.230037
personal trading style,0.598412
warehousing infrastructure,0.362631
target price,-0.373201
Investment Management Inc.,0.408209
Univar,0.0743384
Company source chemicals,0.454089
equities research analysts,-0.526101
average price,0.406756
shares,0.327124
concise daily summary,0.530175
stock broker,0.245696
AnalystRatings.Net reports,-0.286175
Schwab Charles Investment,0.408209
company,0.118078
consensus rating,0.526086
Kellogg Company,0.229471
global chemical distributor,0.367221
materials handling services,-0.366452
Charles Investment Management,0.408209
rating,0.151275
inorganic compounds,-0.247355
quarter,-0.243352
