2016-03-12T00:00:00.000-05:00
Denali Advisors,0.389182
consensus estimates,0.34473
North Star Investment,0.339834
earnings results,-0.292566
dividend yield,0.367906
price objective,0.393844
stock,-0.162985
Monday,0.256894
related companies,0.626091
InvestorPlace Broker Center,0.555736
1-year high,-0.449395
high fees,-0.735674
Curbstone Financial Management,0.290228
Trinity Industries,-0.0215588
Zacks Investment Research,0.268726
personal trading style,0.598412
hold recommendation,0.22521
industrial company,0.540185
Investment Advisors,0.369996
buy recommendation,0.22521
research note,0.465413
equities research analysts,0.206642
Stifel Nicolaus,0.408634
average price,0.280849
shares,0.351847
Star Investment Management,0.339834
concise daily summary,0.537067
Industries Inc Daily,0.490668
stock broker,0.245696
company,0.35844
average 12-month price,-0.491633
sell recommendation,0.206642
quarter,0.351847
Nisa Investment Advisors,0.352809
