2016-03-05T00:00:00.000-05:00
Group Inc Daily,0.477841
email newsletter,0.594598
RBC Capital,0.234627
share,0.397638
EPS,-0.224764
Thursday,-0.22371
email address,0.527942
related companies,0.594598
InvestorPlace Broker Center,0.555736
high fees,-0.735674
Zacks.com,0.296745
earnings,0.292457
information,0.40995
personal trading style,0.598412
Zacks Investment Research,0.478384
Outperfrom Under Weight,-0.411097
glance,0.51306
firm,0.278055
target price,0.234627
latest news,0.527942
National Bank Financial,0.278055
research offerings,0.40995
average price,0.313806
shares,0.234627
consensus estimate,0.517221
concise daily summary,0.527942
Q1,0.517221
Q4,-0.224764
stock broker,0.245696
analyst R. Merer,0.278055
Pattern Energy Group,-0.0686133
ratings,0.53622
