2016-03-15T00:00:00.000-04:00
Financial Services Group,0.00449738
Enterprise Group,-0.0801261
market cap,0.229409
Exchange Commission,0.279108
previous quarterly dividend,0.557683
PEG,-0.228826
Services Group Inc.,0.00449738
Conning Inc.,0.255798
energy holding company,0.432854
Enterprise Group Inc.,0.109845
chief executive officer,0.232294
stock,0.0169066
consensus price target,0.525434
recent filing,0.317746
PE ratio,0.229409
InvestorPlace Broker Center,0.555736
chief operating officer,0.22192
1-year high,-0.55431
research report,0.337391
PNC Financial Services,0.00449738
personal trading style,0.598412
Jefferies Group,0.337391
Bollard Group LLC,0.216586
target price,0.235343
Public Service,-0.0801261
average price,0.215299
consensus estimate,-0.378156
shares,-0.0800849
Public Service Enterprise,-0.044309
Service Enterprise Group,-0.044309
concise daily summary,0.44526
stock broker,0.245696
company,0.287862
recent Form,0.279108
quarter,0.236192
