2016-03-08T00:00:00.000-05:00
Hillsdale Investment Management,0.671132
Majesty,0.441324
quarter worth,0.479913
EPS,-0.306687
stock,-0.0205875
Sprott Inc.,0.472743
K.J. Harrison,0.457914
InvestorPlace Broker Center,0.555736
high fees,-0.735674
equities analysts,-0.438532
personal trading style,0.598412
equal weight,-0.255047
Alberta Investment Management,0.441324
average rating,-0.332466
Baytex Energy Corp.,0.211668
Baytex Energy Corp,0.0413802
Investment Management Corp,0.441324
average price,0.429308
shares,0.457327
consensus estimate,-0.171756
Henderson Group PLC,0.288693
consensus target price,0.435623
quarterly revenue,-0.466692
company,0.117856
stock broker,0.245696
rating,-0.332466
new stake,0.479913
quarter,-3.30955E-4
