2016-03-12T00:00:00.000-05:00
Exchange Commission,0.399763
PepsiCo,0.0697503
Carlson Capital Management,0.477231
Toledo NA OH,0.0748024
quarter worth,0.581571
price target,0.438928
recent quarter,0.738729
stock,0.187307
InvestorPlace Broker Center,0.555736
research report,0.376562
personal trading style,0.598412
recent disclosure,0.399763
Beacon Capital Management,0.360421
average rating,-0.24147
Fenton Investment Management,0.581571
period,0.247741
average price,0.21662
shares,0.136748
Berkshire Asset Management,0.489668
concise daily summary,0.466655
consensus target price,0.441311
Trust Co.,0.0748025
stock broker,0.245696
company,0.196974
PepsiCo Inc.,0.64143
rating,0.143396
new position,0.581571
quarter,0.309031
