2016-03-15T00:00:00.000-04:00
personal trading style,0.598412
Zacks Investment Research,0.252852
Community Bank,-0.0474415
target price,-0.0112281
Jermyn Realty Company,0.267654
Sandler O’Neill,-0.44247
Plans Administrative Services,0.287079
RBC Capital,0.204943
legal filing,-0.245224
average price,0.405834
consensus estimate,0.282045
shares,0.314038
concise daily summary,0.463946
average target price,-0.323893
stock,0.32926
Bank System Inc.,0.629044
stock broker,0.245696
company,0.323116
consensus rating,0.428045
InvestorPlace Broker Center,0.555736
rating,0.352032
research report,0.314026
Country Agency LLC,0.276673
quarter,-0.36903
