2016-03-05T00:00:00.000-05:00
processor’s stock,0.038359
Detwiler Fenton Investment,0.523967
consensus estimates,0.319912
Union Bankshares,0.21637
52-week low,-0.704733
strong buy rating,0.324163
price objective,0.589295
price target,0.396482
quarterly earnings results,-0.250176
stock worth,0.396549
research analysts,0.262954
recent quarter,0.743788
Cents Savings Bank,0.22895
market capitalization,-0.281492
midday trading,-0.283103
consensus price target,0.484231
hold rating,0.262954
payments technology company,0.323263
P/E ratio,-0.281492
Bank Trust Department,0.515677
InvestorPlace Broker Center,0.555736
Mechanics Bank Trust,0.515677
research report,0.589295
Curbstone Financial Management,0.280431
personal trading style,0.598412
Cape Cod,0.22895
recent disclosure,0.460567
Visa,0.0286465
credit-card processor,0.038359
Benjamin F. Edwards,0.396549
average price,0.18219
consensus estimate,0.301528
shares,0.0422323
Visa Inc Daily,0.503088
concise daily summary,0.533799
stock broker,0.245696
company,0.349499
consensus rating,0.456742
new position,0.523967
quarter,0.088745
