2016-03-14T00:00:00.000-04:00
dividend yield,0.436331
price target,0.353484
stock,0.353728
West Life Assurance,0.838635
InvestorPlace Broker Center,0.555736
Factory Inc Daily,0.515334
Mercantile Trust Co.,0.315455
Cheesecake Factory Incorporated,0.538687
sell rating,0.460939
Zacks Investment Research,0.254088
personal trading style,0.598412
investment analyst,0.460939
average rating,-0.298602
third-party bakery customers,0.295078
research note,0.353484
Cheesecake Factory,-0.259372
average price,0.255265
shares,0.13877
Trust Investment Advisors,0.490373
average target price,-0.369308
concise daily summary,0.545077
company,0.0778255
stock broker,0.245696
BTIG Research,0.20525
Great West Life,0.838635
rating,0.0907005
quarter,0.019004
