2016-03-05T00:00:00.000-05:00
Exchange Commission,0.410853
Costco Wholesale Co.,0.103583
retailer,0.636499
stake,-0.146749
stock,0.187625
InvestorPlace Broker Center,0.555736
research report,0.442333
sell rating,0.356745
personal trading style,0.598412
recent disclosure,0.410853
target price,0.120748
Douglas C. Lane,0.716258
Equities analysts,-0.222726
Benjamin F. Edwards,0.679083
equities research analysts,-0.324164
period,0.670157
average price,0.17779
consensus estimate,-0.584855
shares,0.403515
average target price,-0.323893
concise daily summary,0.443329
Coastline Trust Company,0.468545
Associates Inc.,0.716258
stock broker,0.245696
mid-day trading,-0.253228
consensus rating,0.428045
rating,0.417941
Capital Investment Advisors,0.501867
Costco Wholesale,-0.0106817
quarter,3.86536E-4
