2016-03-05T00:00:00.000-05:00
Exchange Commission,0.263557
previous quarterly dividend,0.76607
Telephone,-0.0849412
quarterly dividend,0.76607
consensus estimates,0.379168
52-week low,-0.715001
dividend yield,0.458502
Prudence E. Carlson,-0.282954
recent quarter,0.327875
52-week high,-0.715001
diversified telecommunications company,0.412225
related companies,0.576855
Corp’s holdings,0.327875
InvestorPlace Broker Center,0.555736
telecommunications services,0.36252
high fees,-0.735674
year-over-year basis,-0.334591
large increase,-0.315935
Banced Corp,0.327875
Zacks Investment Research,0.396108
personal trading style,0.598412
average daily trading,-0.244751
latest news,0.45253
Data Systems,-0.0849413
research note,0.417336
Market Beat.com reports,-0.227455
average price,-0.215333
shares,0.072269
Data Systems Inc.,0.576855
concise daily summary,0.45253
company,-0.0531846
stock broker,0.245696
