2016-03-15T00:00:00.000-04:00
Penn Capital Management,0.112637
energy company,0.401201
StockTargetPrices.com reports,-0.368719
stake,-0.250548
stock analysts,-0.337305
Century Companies Inc.,0.384223
stock,-0.0128337
Gas Inc Daily,0.307258
American Century Companies,0.384223
Equities research analysts,-0.276014
InvestorPlace Broker Center,0.555736
Hamill LLC,0.0294593
year-over-year basis,-0.438643
12-month high,-0.586254
Carrizo Oil,0.113029
Capital Management Co.,0.112637
Segall Bryant,0.0294593
personal trading style,0.598412
target price,0.098318
Management Co. Inc.,0.112637
JPMorgan Chase,0.233855
average price,0.271357
shares,0.0676903
gas,0.113029
consensus estimate,0.34336
concise daily summary,0.478747
price,0.0500693
consensus target price,0.435623
quarterly revenue,-0.438643
previous close,0.571161
stock broker,0.245696
company,0.0417534
Tuesday,-0.365653
potential upside,0.571161
Lord Abbett,0.235522
Utica Shale,-0.225094
quarter,-0.242235
