Exchange Commission,0.400414
52-week low,-0.662695
Smith Affiliated Capital,0.261849
TNB Financial,0.299535
investment portfolio,0.527904
Franklin Street Advisors,0.324357
stake,0.435313
stock,0.143665
Investment Management Company,0.483629
InvestorPlace Broker Center,0.555736
financial services company,0.562536
sell rating,0.316545
personal trading style,0.598412
recent disclosure,0.400414
average rating,-0.298602
target price,0.0151835
Electric Company Daily,0.593092
Johns Investment Management,0.483629
recent reporting period,0.439355
ex-dividend date,-0.339173
Company range,0.417562
Newman Asset Management,0.484147
Independent Research GmbH,0.212531
equities research analysts,0.292656
Stifel Nicolaus,0.540019
average price,-0.277062
shares,0.11527
average target price,-0.369308
concise daily summary,0.568077
Campbell Newman Asset,0.484147
stock broker,0.245696
General Electric Company,-0.256885
rating,-0.00605568
St. Johns Investment,0.483629
quarter,-0.0227761
