2016-03-05T00:00:00.000-05:00
natural gas liquid,0.20095
Essex Investment Management,0.303301
dividend yield,0.322047
strong buy rating,0.23389
price objective,0.484322
Texan Capital Management,0.364149
oil,0.348214
stake,0.408744
Washington Trust Bank,0.581785
stock,0.375182
InvestorPlace Broker Center,0.555736
Pioneer Natural Resources,0.48783
research report,0.369683
sell rating,0.451892
gas development company,0.37941
personal trading style,0.598412
Natural Resources Company,0.483326
recent reporting period,0.63679
independent oil,0.223432
Candriam Luxembourg S.C.A.,0.272727
Natural Resources Daily,0.695393
average price,0.393123
shares,0.390856
concise daily summary,0.599886
average target price,-0.326077
stock broker,0.245696
production company,0.223432
consensus rating,0.393105
recent Form,0.350141
Scout Investments Inc.,0.504133
new position,0.521162
gas exploration,0.223432
quarter,0.166234
Capital Planning Advisors,0.521162
