2016-03-13T00:00:00.000-05:00
United States,0.368703
Exchange Commission,0.484973
institutional investor,0.250185
Citigroup Inc.,0.321794
strong buy recommendation,0.568288
recent quarter,0.640584
Eagle Asset Management,0.431405
related companies,0.680583
InvestorPlace Broker Center,0.555736
high fees,-0.735674
research report,-0.00146577
Beacon Roofing Supply,-0.125528
equal weight,-0.320858
Roofing Supply Inc.,0.680583
personal trading style,0.598412
hold recommendation,0.20715
recent disclosure,0.484973
Roofing Supply stock,0.250185
consensus recommendation,0.218903
latest news,0.47522
target price,-0.364993
Equities analysts,-0.511763
equities research analysts,-0.26378
nonresidential building exteriors,0.408013
average price,0.120645
consensus estimate,0.380724
shares,0.401489
concise daily summary,0.47522
specialty lumber products,0.408013
quarterly revenue,-0.395282
non-residential roofing materials,0.368703
Marketbeat.com reports,-0.282129
stock broker,0.245696
company,0.159365
average 12-month price,-0.441051
sell recommendation,0.437869
