2016-03-15T00:00:00.000-04:00
Dearborn Partners LLC,0.42103
Public Employees Retirement,0.383747
Inc. dba Evanston,0.469842
Commerce Bancshares,0.145149
earnings results,-0.223883
dividend yield,0.376386
Pacific Investment Advisers,0.371562
Mountain Pacific Investment,0.371562
investment portfolio,0.449597
stake,0.251151
stock,0.463859
California Public Employees,0.383747
InvestorPlace Broker Center,0.555736
average price target,-0.379532
1-year high,-0.539535
Evanston Investments Inc.,0.469842
Investment Management LLC,0.556195
Commerce Bancshares Inc.,0.621771
Zacks Investment Research,0.376001
personal trading style,0.598412
average rating,-0.310157
dba Evanston Advisors,0.469842
average price,0.0956905
consensus estimate,-0.23197
financial services provider,0.499988
Confluence Investment Management,0.556195
concise daily summary,0.462355
stock broker,0.245696
company,-0.0755379
Investments Inc. dba,0.469842
recent Form,0.307862
quarter,0.0237969
