2016-03-13T00:00:00.000-05:00
Exchange Commission,0.312663
Essex Investment Management,0.303301
52-week low,-0.685275
strong buy rating,0.520745
equities research,0.396955
Company Inc Daily,0.554451
Peaks Capital Management,0.215048
behavioral healthcare services,0.726348
market capitalization,-0.325809
stock,0.0719722
52-week high,-0.685275
hold rating,0.466502
Capital Management,0.231043
recent filing,0.312663
related companies,0.659585
P/E ratio,-0.325809
InvestorPlace Broker Center,0.555736
Avondale Partners,0.51565
high fees,-0.735674
Janus Capital Management,0.247039
research report,0.235973
hedge funds,-0.24021
Zacks Investment Research,0.309226
personal trading style,0.598412
target price,0.191757
Nationwide Fund Advisors,0.304338
equities research analysts,0.327407
average price,0.431953
consensus estimate,0.295435
shares,0.0421261
average target price,-0.323893
concise daily summary,0.557094
Acadia Healthcare Company,-0.32296
stock broker,0.245696
consensus rating,0.428045
equities research analyst,0.466502
new stake,0.231043
quarter,0.231043
