2016-03-12T00:00:00.000-05:00
EMES,-0.263305
email newsletter,0.702055
strong buy rating,0.229538
energy service assets,0.618866
quarterly earnings results,-0.219737
Monday,-0.0479205
email address,0.573558
related companies,0.702055
InvestorPlace Broker Center,0.555736
diversified portfolio,0.618866
high fees,-0.735674
hydraulic fracturing,0.208654
Zacks Investment Research,0.498466
personal trading style,0.598412
latest news,0.573558
target price,0.0555375
average 1-year price,-0.454318
analyst reports,-0.263305
Equities analysts,0.451619
Services LP Daily,0.591948
Stifel Nicolaus,0.479158
average price,0.40426
concise daily summary,0.573558
Emerge Energy Services,0.471924
Marketbeat reports,-0.288855
Shares,0.480583
quarterly revenue,-0.474361
natural gas wells,0.208654
company,-0.0431336
DA Davidson,0.265244
stock broker,0.245696
key input,0.208654
Energy Services LP,0.564692
brokers,0.0587423
ratings,0.192683
