2016-03-13T00:00:00.000-05:00
Piper Jaffray,0.432574
market cap,0.20996
price-to-earnings ratio,0.20996
Russell Frank,0.225494
price objective,0.432574
price target,0.217095
stake,-0.00858849
stock,0.150924
consensus price target,0.483416
hold rating,-0.217913
recent filing,0.64848
InvestorPlace Broker Center,0.555736
year-over-year basis,-0.285022
Chevy Chase Trust,0.407022
Baxter International Inc.,0.112252
Zacks Investment Research,0.320266
personal trading style,0.598412
recent disclosure,0.431659
buy rating,-0.217913
research note,0.4721
BMO Capital Markets,-0.266321
average price,0.151457
consensus estimate,0.406402
shares,0.349826
diversified healthcare company,0.55758
Chase Trust Holdings,0.407022
concise daily summary,0.454779
company,0.364825
stock broker,0.245696
consensus rating,0.443698
Baxter International,0.0913267
rating,0.222081
quarter,0.155176
