2016-03-15T00:00:00.000-04:00
Financial Services Group,0.149987
market cap,0.20996
Exchange Commission,0.296348
natural gas engines,0.377464
Services Group Inc.,0.149987
price-to-earnings ratio,0.20996
quarter worth,0.499164
dividend yield,0.444693
Cummins,0.0107906
stock,0.0519998
electric power generation,0.651113
CMI,-0.212098
Capital Management,0.288254
recent filing,0.438638
InvestorPlace Broker Center,0.555736
firm’s stock,-0.214285
air handling systems,0.651113
average price target,-0.332991
Janus Capital Management,0.290958
VP Marsha L.,-0.214285
PNC Financial Services,0.149987
personal trading style,0.598412
ICON Advisers,0.250542
research note,0.23738
Crestpoint Capital Management,0.285549
average price,-0.0227876
shares,0.0423958
Cummins Inc.,-0.00803125
concise daily summary,0.463922
engine-related component products,0.377464
Jennison Associates,0.376647
stock broker,0.245696
company,0.305256
consensus rating,0.434497
rating,0.369517
quarterly earnings data,-0.274652
new stake,0.499164
quarter,0.340572
