2016-03-05T00:00:00.000-05:00
Dominion Generation,0.339258
Exchange Commission,0.492903
previous quarterly dividend,0.610841
dividend yield,0.35073
Russell Frank,0.528391
stock,0.0462641
consensus price target,0.43038
InvestorPlace Broker Center,0.555736
Dominion Energy,0.339258
FL Investment Management,0.207043
Dominion Resources,0.430757
Investment Management Co.,0.207043
sell rating,0.409776
Putnam FL Investment,0.207043
personal trading style,0.598412
recent disclosure,0.492903
average rating,-0.404878
target price,0.485887
recent reporting period,0.207043
Investment Management,0.217852
Sentry Investment Management,0.228662
average price,-0.277062
Dominion Resources Inc.,0.612622
shares,0.0891544
concise daily summary,0.460354
stock broker,0.245696
company,0.112002
rating,-0.032548
quarterly earnings data,-0.292175
new stake,0.447431
Wallington Asset Management,0.447431
