2016-03-15T00:00:00.000-04:00
52-week low,-0.789815
strong buy rating,0.375673
Sanford C. Bernstein,0.239197
stock,-0.077747
52-week high,-0.789815
Janachowski LLC,0.24956
InvestorPlace Broker Center,0.555736
outperform rating,0.239197
Oakmont Partners,0.322408
SEC website,0.55109
portable digital music,0.288024
personal trading style,0.598412
Augustine Investment Management,0.294253
target price,0.814945
Apple,-0.0968056
buy rating,0.414525
research note,0.381984
Arthur D. Levinson,-0.41194
equities research analysts,-0.257346
Market Beat.com reports,-0.213865
average price,0.470598
consensus estimate,0.283079
shares,-0.15398
concise daily summary,0.452163
Canaccord Genuity,0.647502
consensus target price,0.814945
company,-0.0297535
stock broker,0.245696
consensus rating,0.814945
iPhone maker,0.29834
Apple Inc.,0.575177
third-party digital content,0.420141
quarter,0.0770403
