2016-03-05T00:00:00.000-05:00
Exchange Commission,0.384503
Bridges Investment Management,0.459743
Coie Trust Company,0.393487
Kwmg LLC,0.122033
AT&T,0.130644
stake,0.0445851
stock,0.371734
recent filing,0.384503
InvestorPlace Broker Center,0.555736
telecommunications services,0.221787
A. N. Culbertson,0.373047
research report,0.285263
AT&T Inc.,0.60381
personal trading style,0.598412
target price,-0.0381897
shares,0.424861
average target price,-0.323452
concise daily summary,0.458426
Perkins Coie Trust,0.393487
company,0.153441
M. Kraus,-0.237378
stock broker,0.245696
consensus rating,0.435093
mid-day trading,-0.402188
rating,0.360178
quarter,0.136364
