2016-03-12T00:00:00.000-05:00
Information Systems,0.298799
GD,-0.297222
low default risk,-0.535941
information technology systems,0.428969
consensus estimates,0.339446
dividend yield,0.362232
General Dynamics,-0.135389
General Dynamics Corporation,0.591066
General Dynamics Co.,0.562368
consensus price target,0.439832
InvestorPlace Broker Center,0.555736
high fees,-0.735674
year-over-year basis,-0.26982
12-month high,-0.546523
equities analysts,-0.611773
equal weight,-0.254205
personal trading style,0.598412
Zacks Investment Research,0.299322
recent disclosure,0.411413
annualized basis,0.362232
Marine Systems,0.298799
average rating,-0.253646
target price,0.338633
research note,0.390322
average price,0.398161
concise daily summary,0.449361
defense company,0.591066
company,0.0674665
star rating,-0.230216
stock broker,0.245696
rating,0.033158
