2016-03-05T00:00:00.000-05:00
Dearborn Partners LLC,0.426478
market cap,0.20996
Exchange Commission,0.276582
Marietta Materials Inc.,0.62269
price-to-earnings ratio,0.20996
quarter worth,0.310419
Capstone Asset Management,0.408514
Investment Advisers LLC,0.547619
recent quarter,0.725756
stake,0.339951
stock,0.336219
American Bank,0.310419
Asset Management Company,0.408514
InvestorPlace Broker Center,0.555736
Frank H. Menaker,0.228937
Martin Marietta Materials,0.409147
Skylands Capital,0.276322
Gateway Investment Advisers,0.547619
Zacks Investment Research,0.220522
personal trading style,0.598412
Jefferies Group,0.261163
ICON Advisers,0.250542
target price,0.353149
average price,-0.215333
shares,0.119944
concise daily summary,0.462556
consensus target price,0.445136
stock broker,0.245696
rating,0.460939
quarter,0.118949
new stake,0.310419
