2016-03-05T00:00:00.000-05:00
soap dispenser,-0.217228
new bathroom design,0.575002
hand dryer,-0.352301
Boeing’s technology,0.458457
cleaning cycle,-0.62196
ever-higher percentage,-0.336631
aircraft manufacturer,-0.580391
ultraviolet light,0.575002
self-cleaning lavatory,-0.580391
sanitary airplane bathrooms,0.389016
Boeing,-0.0809137
toilet lid,-0.352301
hands-free faucet,0.453631
unoccupied lavatory,-0.599002
airlines,-0.336631
trash flap,-0.51278
grimy airplane bathrooms,-0.284544
toilet seat,-0.62196
typical domestic plane,-0.285398
planes,-0.37236
surfaces passengers,-0.352301
