2016-03-05T00:00:00.000-05:00
dividend yield,0.348892
price objective,0.512296
Boston Advisors,0.289543
price target,0.359964
recent quarter,0.39416
investment portfolio,0.38718
stake,0.0309102
stock,0.0201497
consensus price target,0.43421
recent filing,0.324073
athletic footwear,0.3279
InvestorPlace Broker Center,0.555736
Pennsylvania’s holdings,0.39416
1-year high,-0.596449
J. W. Burns,-0.287743
high fees,-0.735674
footwear maker,0.260433
personal trading style,0.598412
average rating,-0.343591
ex-dividend date,-0.301017
Nike Inc Daily,0.5244
average price,0.0360416
nike,0.0194475
shares,0.100139
concise daily summary,0.547464
NIKE-owned retail stores,0.295786
company,-5.08457E-4
stock broker,0.245696
Univest Corp,0.39067
rating,0.0449148
quarter,0.0366726
