2016-03-10T00:00:00.000-05:00
obligation,-0.491487
BUSINESS WIRE,0.207056
announcement,0.225757
P.C.,0.323706
contact J. Brandon,0.225757
Planet Fitness securities,0.390804
Planet Fitness,0.390804
New York-based law,0.323706
securities litigation,0.323706
cost,-0.491487
respect,0.225757
