2016-03-13T00:00:00.000-05:00
Exchange Capital Management,0.393217
National Trust Co.,0.475526
market cap,0.295905
chief executive officer,0.232294
energy giant,0.441787
PE ratio,0.295905
InvestorPlace Broker Center,0.555736
Advisor Group LLC,0.513356
Exelon,-0.0643721
equities analysts,-0.631705
PECO Energy Company,0.311331
Banced Corp,0.158557
hold recommendation,0.352347
personal trading style,0.598412
Exelon Co.,0.558492
target price,-0.389462
buy recommendation,0.352347
research note,0.411104
senior vice president,0.213586
Exelon stock,-0.257448
average price,-0.266181
shares,0.134243
consensus estimate,0.241032
Security National Trust,0.475526
Electric Company,0.287239
concise daily summary,0.448513
HighPoint Advisor Group,0.513356
services holding company,-0.287154
AnalystRatings.Net reports,-0.281879
stock broker,0.245696
consensus rating,0.232974
rating,0.283333
sell recommendation,0.468931
quarter,0.170958
